,easting,northing,distance,racmo_2m_air_temperature_kelvin,racmo_total_precipitation_mm_water_equivalent,racmo_runoff_mm_water_equivalent,racmo_snowmelt_mm_water_equivalent,racmo_sublimation_mm_water_equivalent,racmo_snowdrift_mm_water_equivalent,heat_flux,bedmachine_ice_surface_elevation_masl,bedmachine_ice_thickness_m,bedmachine_bed_elevation_masl,arcticdem_10m_ice_surface_elevation_masl,arcticdem_32m_ice_surface_elevation_masl,promice_velocity_mperday,measures_velocity_mperyear,racmo_total_mass_loss,racmo_mass_balance
1852,-526429.1571075363,-1196050.1282473728,18528.955431882583,256.1830324482836,352.06291647083424,0.0031128149808361157,167.73534170548606,-17.57394050292811,22.78758354535258,-1.2299765758173184e+32,1241.7252935761667,584.015726990185,657.7095665859814,1246.3775117152647,1246.4105193212035,0.023297510414088837,11.278745480599339,17.577053317908945,334.4858631529253
1853,-526436.9935660166,-1196056.3481051072,18538.96026742896,256.18447608194805,352.1704034627468,0.0031284710649201832,167.8089412432188,-17.59803163413922,22.762669465020462,-1.2304778970336392e+32,1241.561590332719,583.9151237406461,657.646466592073,1246.221942726234,1246.2543716308317,0.023358050545782928,11.274193393146746,17.601160105204137,334.56924335754263
1854,-526444.8232892308,-1196062.5764397143,18548.965102975333,256.18592015783526,352.2780981985854,0.0031438098537866,167.882702933573,-17.62210709977603,22.737815721034142,-1.230978666084857e+32,1241.3977031214185,583.8138072406854,657.5838958807328,1246.1347838566826,1246.0940129105088,0.023416914139872257,11.269648460900799,17.625250909629816,334.65284728895557
1855,-526452.6464209454,-1196068.8130520757,18558.969938521703,256.1873647062803,352.38599531232944,0.0031588323674032327,167.9566277959342,-17.646167434755213,22.71302138456593,-1.23147889235439e+32,1241.234243235087,583.7117333230341,657.5225099120526,1245.995677797169,1245.9243752090258,0.023473993859047724,11.265110971981306,17.649326267122618,334.73666904520684
1856,-526460.4628889164,-1196075.058014317,18568.974774068072,256.1888097524011,352.49409434886724,0.003173538620666401,168.0307168633696,-17.670213155021216,22.688285474779427,-1.2319785713882878e+32,1241.0717386760089,583.608863744088,657.4628749319205,1245.7750689327281,1245.7438371635913,0.023529186162268123,11.260581691499757,17.67338669364188,334.82070765522536
1857,-526468.2736815553,-1196081.3100731838,18578.97960961445,256.1902553474995,352.6023710224929,0.0031879273060109094,168.1049712161707,-17.694244863468594,22.66360728062902,-1.2324777666237448e+32,1240.9106183363874,583.5051193519695,657.4054989844175,1245.551190852312,1245.559191356275,0.023582389334379776,11.256061372209489,17.697432790774606,334.9049382317183
1858,-526476.0791670205,-1196087.5687566106,18588.98444516082,256.1917015277035,352.7108151655135,0.003201995784734024,168.17939194723755,-17.718263109953046,22.638985929239357,-1.2329765017479285e+32,1240.7512787037374,583.400434527559,657.3508441761779,1245.3548306671541,1245.3826799828535,0.02363350634415053,11.251551316057421,17.72146510573778,334.98935005977575
1859,-526483.8797325293,-1196093.833571159,18598.989280707192,256.19314832973134,352.819416263013,0.003215740095904286,168.25398017496403,-17.742268444977718,22.614420552241505,-1.23347480164481e+32,1240.593768550633,583.2947576405394,657.2990109100934,1245.1856648897228,1245.2207791262736,0.02368244408983621,11.247053125852755,17.74548418507362,335.0739320779394
1860,-526491.6757839817,-1196100.1040024532,18608.994116253565,256.1945957908968,352.9281634608287,0.0032291549011689256,168.32873704439874,-17.766261419797445,22.589910285606628,-1.2339726923696121e+32,1240.4375060085383,583.1880846910936,657.2494213174442,1245.0729827796913,1245.0683567114106,0.02372911359784306,11.242568707289175,17.769490574698615,335.1586728861301
1861,-526499.4677450203,-1196106.3795162824,18618.998951799942,256.19604394909794,353.0370455853989,0.003242233431127331,168.40366372822848,-17.79024258644656,22.56545426938809,-1.2344702010872117e+32,1240.2818127912305,583.0804223172563,657.201390473974,1244.9471473689,1244.9159792993519,0.023773430220170724,11.238100341156933,17.793484819877687,335.24356076552124
1862,-526507.2556856794,-1196112.660018833,18629.003787346308,256.19749283380014,353.1460594024019,0.003254967853207809,168.47876141446747,-17.81421246870749,22.541051561684757,-1.2349673323316418e+32,1240.1260434922963,582.9717934588616,657.1542500334346,1244.76236257105,1244.7573847915057,0.0238153283507431,11.233650820955685,17.817467436560698,335.32859196584116
1863,-526515.040536555,-1196118.944350794,18639.008622892685,256.1989424956275,353.25518258652113,0.0032673479483914416,168.55403135148822,-17.838171658456343,22.516701421453575,-1.2354641456321121e+32,1239.9696158457978,582.8621937682891,657.1074220775084,1244.6809576561675,1244.5922059169593,0.02385481197285058,11.229221882111512,17.841439006404734,335.4137435801164
1864,-526522.8227628979,-1196125.2319325896,18649.013458439054,256.2003929739819,353.3644032619727,0.0032793623072411866,168.62947479911819,-17.862120709139532,22.492402997662747,-1.2359606707269552e+32,1239.81204386816,582.7516389420429,657.0604049261168,1244.4162361785154,1244.4253921124632,0.02389191178913761,11.224811040307637,17.865400071446775,335.4990031905259
1865,-526530.6028328782,-1196131.5221824704,18659.01829398543,256.2018443085221,353.47370954831575,0.003290997911184276,168.7050930466634,-17.886060174002463,22.468155440441958,-1.2364569375123376e+32,1239.6529608823528,582.6401479438518,657.0128129385006,1244.2268038640364,1244.2605942561515,0.023926663648097434,11.220414420100223,17.889351171913646,335.5843583764021
1866,-526538.3812166576,-1196137.8145174156,18669.023129531804,256.20329653915195,353.58308957538316,0.0033022400963027905,168.7808874134075,-17.909990606128357,22.443957901124456,-1.2369529759827396e+32,1239.4921398457257,582.5277429619439,656.9643968837815,1244.0986073805325,1244.0963448557873,0.023959108390174157,11.216028089326185,17.91329284622466,335.6697967291585
1867,-526546.15838545,-1196144.1083540416,18679.02796507817,256.20474970600884,353.69253149827273,0.003313072519064236,168.85685924907037,-17.933912558476404,22.419809532297,-1.237448816170788e+32,1239.32950928346,582.4144493670641,656.9150599163963,1243.9743437234781,1243.9262964888542,0.02398929169533994,11.211648194266612,17.937225630995467,335.7553058672773
1868,-526553.9348051721,-1196150.4031161924,18689.032800624547,256.2062038493245,353.8020236318167,0.0033234771356409026,168.9330099341674,-17.95782658356993,22.395709486659765,-1.2379444877417863e+32,1239.1651648151203,582.3002958679965,656.8648689471237,1243.780892457004,1243.7439089414754,0.02401726394476705,11.207271085568811,17.96115006070557,335.84087357111116
1869,-526561.7109871834,-1196156.6981720007,18699.037636170917,256.2076590106268,353.9115533230879,0.0033334340557833225,169.0093408809852,-17.981733236852723,22.371656928487287,-1.2384400232321895e+32,1238.9993763439545,582.1853125848781,656.8140637590762,1243.6182073701254,1243.5502006944428,0.024043079884331867,11.202893404606145,17.985066670908505,335.9264866521794
1870,-526569.4874565459,-1196162.9928728212,18709.042471717294,256.20911523197077,354.0211076481425,0.0033429215501119005,169.0858535322728,-18.005633074189525,22.347651026776333,-1.238935456020929e+32,1238.8325908364086,582.0695321174488,656.76305871896,1243.3373250539446,1243.351128338958,0.02406679854180974,11.198512196302937,18.008975995739636,336.01213165240284
1871,-526577.2646774689,-1196169.286645023,18719.047307263667,256.2105725542162,354.1306750516901,0.0033519162069628053,169.16254936131983,-18.029526647475787,22.323690939228396,-1.2394308155726217e+32,1238.665430499657,581.9529921997295,656.7124382999276,1243.1235334406824,1243.1545540231507,0.024088483323248165,11.194125033823164,18.03287856368275,336.09779648800736
1872,-526585.0431101535,-1196175.5789195115,18729.05214281004,256.21203101838836,354.24024408374186,0.003360392793858364,169.23942987357938,-18.053414508672148,22.299775825126563,-1.2399261310672936e+32,1238.498686738236,581.8357335584484,656.6629531797879,1242.9692716100506,1242.965913115084,0.024108201653860607,11.189730067429617,18.056774901466007,336.18346918227587
1873,-526592.8232098196,-1196181.8691326962,18739.05697835641,256.2134906656682,354.34980341528063,0.0033683242353808886,169.3164966071499,-18.077297209907623,22.2759048453677,-1.2404214313385677e+32,1238.333309702463,581.7177998737984,656.615509828665,1242.8098021130622,1242.7841643556608,0.0241260248003399,11.185326088911934,18.080665534143005,336.2691378811376
1874,-526600.6054257308,-1196188.1567274618,18749.061813902787,256.2149515373835,354.4593418539829,0.0033756815930712928,169.3937511332642,-18.101175303590885,22.252077162495198,-1.2409167448118211e+32,1238.1703934689087,581.5992377403068,656.571155728602,1242.6197667955448,1242.606539316025,0.024142027688648444,11.18091258433418,18.104550985183955,336.35479086879894
1875,-526608.3902002212,-1196194.4411541577,18759.06664944916,256.2164136750013,354.56884836020583,0.0033824340473889635,169.47119505685913,-18.125049342552337,22.228291940708615,-1.2414120994425523e+32,1238.0111568702202,581.4800966277861,656.5310602424349,1242.4341765650663,1242.4306404609665,0.024156288717252405,11.176489775154405,18.128431776599726,336.4404165836061
1876,-526616.1783107149,-1196200.7214460885,18769.071484995533,256.21787712757225,354.67830447062386,0.0033885476300801525,169.54882999395633,-18.148919892117767,22.204548421928692,-1.2419075445063413e+32,1237.8569218660837,581.3604161543831,656.4965057117009,1242.2451038298075,1242.2554062349393,0.024168888095005534,11.1720584537156,18.15230843974785,336.525996030876
1877,-526623.9699354356,-1196206.9973773602,18779.076320541903,256.2193419312341,354.7877049615133,0.003393988461499784,169.62665762489192,-18.17278749426003,22.180845719522193,-1.2424030910650424e+32,1237.709081198332,581.2402605318756,656.4688206664563,1242.068944023379,1242.0821097383248,0.02417991156263167,11.167620520521373,18.176181482721532,336.6115234787918
1878,-526631.7654700651,-1196213.268451123,18789.08115608828,256.220808127321,354.89703978490246,0.0033987200123913844,169.70467965672864,-18.1966527020916,22.157182998583938,-1.2428987640159897e+32,1237.5689336806565,581.1196848710276,656.4492488096295,1241.9268183399602,1241.9127380571028,0.024189446830267292,11.163178645071223,18.200051422103993,336.6969883627985
1879,-526639.5653163418,-1196219.5341611372,18799.085991634653,256.2222757576602,355.00629873764836,0.003402703764287441,169.78289783210792,-18.220516070605374,22.13355942952908,-1.2433945886167768e+32,1237.436892725019,580.9987246086324,656.4381681163866,1241.7129603212516,1241.7484716442568,0.024197584218045114,11.158737907018864,18.22391877436966,336.7823799632787
1880,-526647.3698640454,-1196225.794013983,18809.090827181022,256.2237448641972,355.11547185616155,0.0034058992612408688,169.8613139312165,-18.244378156300048,22.109974184226886,-1.2438905893380844e+32,1237.3128019182443,580.8774069517815,656.4353949664633,1241.534995350539,1241.5902421597057,0.024204416517033374,11.154304452602629,18.24778405556129,336.86768780060027
1881,-526655.1794900768,-1196232.0475301044,18819.095662727395,256.22521548900073,355.2245494333418,0.003408264104695271,169.939929772924,-18.26823951750599,22.086426435890527,-1.244386789806005e+32,1237.1961780690444,580.7557566607493,656.4404214082953,1241.4550914317158,1241.4369195809663,0.024210038774032355,11.149883311962917,18.271647781610685,336.9529016517311
1882,-526662.9945575559,-1196238.2942448545,18829.10049827377,256.22668767426916,355.33352203559843,0.003409753950500804,170.01874721604148,-18.292100714745644,22.062915358944903,-1.2448832127455414e+32,1237.0862206081458,580.6337929495081,656.4524276586382,1241.3091871607162,1241.2873552579345,0.024214548071618328,11.145478294547912,18.295510468696143,337.0380115669023
1883,-526670.8156837781,-1196244.5333722285,18839.105333820145,256.228161467548,355.4423745113647,0.0034103211384608856,170.0977681095806,-18.315962309961677,22.03944019207474,-1.245379897023242e+32,1236.9819358193781,580.5115211178294,656.4704147015485,1241.1515017412416,1241.1412325267142,0.024218041952669987,11.141091808743422,18.319372631100137,337.12300188026455
1884,-526678.6433461774,-1196250.7642970295,18849.110169366515,256.2296369137819,355.55109476021096,0.0034099164906685507,170.1769943505763,-18.339824863050506,22.016000147668215,-1.2458768725730785e+32,1236.8821764480683,580.388947460743,656.4932289873254,1240.9738080281106,1240.9980085253505,0.02422062006963086,11.13672511408676,18.343234779541174,337.2078599806698
1885,-526686.4775036447,-1196256.9870530309,18859.115004912892,256.2311140484884,355.65968224268545,0.0034084915338373264,170.2564279833605,-18.363688941907707,21.992594319968855,-1.246374136335818e+32,1236.7856646933183,580.2660932702823,656.5195714230363,1240.9077092053187,1240.8566949862281,0.024222385989533832,11.132378604799147,18.367097433441543,337.2925848092439
1886,-526694.3184510029,-1196263.2012508651,18869.11984045926,256.23259291433783,355.76812888206814,0.003405994138396861,170.33607103831125,-18.387555119025176,21.96922188592736,-1.2468717066026777e+32,1236.6910261674398,580.1429627095654,656.548063457874,1240.729951005315,1240.7156281149141,0.02422344265191446,11.12805130443815,18.390961113163574,337.37716776890454
1887,-526702.1664649053,-1196269.406521617,18879.12467600564,256.234073554206,355.8764269661804,0.0034023702510768304,170.41592559453326,-18.411423971572173,21.94588202257919,-1.2473696004907453e+32,1236.5968114497075,580.0195558760429,656.5772555736647,1240.5659168435814,1240.5730903184262,0.02422389386517836,11.123741150524019,18.41482634182325,337.4616006243572
1888,-526710.0218031,-1196275.6025178472,18889.129511552008,256.23555601119944,355.98456916430433,0.003397563905120737,170.4959937821002,-18.435296082006833,21.922573906756647,-1.2478678338976909e+32,1236.50151967515,579.8958687121998,656.6056509629504,1240.433410721873,1240.4286671392965,0.02422384405945416,11.119445073232205,18.438693645911954,337.5458755183924
1889,-526717.8847037348,-1196281.788914599,18899.134347098377,256.2370403286834,356.0925485438666,0.0033915172325852732,170.57627778446354,-18.45917203872566,21.89929671478074,-1.2483664214589687e+32,1236.4036209902752,579.7718929501448,656.6317280401305,1240.3124935874316,1240.2843718920053,0.024223398035326565,11.115159091190058,18.462563555958248,337.62998498790836
1890,-526725.7553846979,-1196287.965410385,18909.13918264475,256.23852655031493,356.200358586868,0.0033841704787083205,170.65677984102345,-18.483052436747684,21.87604962213677,-1.2488653765075123e+32,1236.301577885883,579.6476160898633,656.6539617960196,1240.1602573426062,1240.1432180221727,0.024222660708623788,11.110878424282927,18.48643660722639,337.7139219796416
1891,-526733.6347356203,-1196294.1308420713,18919.144018191124,256.2400147311466,356.3079774377161,0.0033754572298792546,170.7375019861316,-18.506937837004706,21.852831983440822,-1.249364754997587e+32,1236.1938715506876,579.5229952186718,656.6708763320156,1240.0507605926266,1240.0067638647818,0.02422173279070938,11.106597122143597,18.510313294234585,337.7976641434815
1892,-526741.5224227753,-1196300.2856045638,18929.148853737493,256.24150490670405,356.4154109634741,0.003365317154865735,170.8184467341113,-18.530828869513517,21.82964284363805,-1.2498645351966243e+32,1236.079003293817,579.3980286221936,656.6809746716239,1239.8510394854711,1239.8743015752,0.024220721461809674,11.102309564779276,18.534194186668383,337.8812167768057
1893,-526749.4184401728,-1196306.4296757195,18939.15368928387,256.2429971190736,356.52265760137647,0.0033536859859356876,170.8996165629684,-18.55472616135886,21.806481332875006,-1.2503647161835155e+32,1235.9555276767517,579.2726973305189,656.6828303462324,1239.7655856843257,1239.744458101547,0.024219731320863577,11.098009552947852,18.558079847344796,337.96457775403167
1894,-526757.3229130312,-1196312.562864524,18949.158524830244,256.24449141332553,356.629712776542,0.0033404966251234834,170.98101396444838,-18.578630341361176,21.783346618472795,-1.2508653053578723e+32,1235.8220673307162,579.1469725824212,656.6750947482951,1239.669847798232,1239.614381822856,0.024218865142574545,11.093693229232333,18.5819708379863,338.0477419385557
1895,-526765.2359435618,-1196318.6850081936,18959.163360376617,256.2459878350375,356.7365724091108,0.0033256801954494116,171.06264150223117,-18.602542049058346,21.760237864973917,-1.251366308651111e+32,1235.677327421933,579.0208217742128,656.6565056477201,1239.5468514479594,1239.4796819870114,0.024218224490640494,11.08936246210711,18.605867729253795,338.130704679857
1896,-526773.1576106151,-1196324.7959729405,18969.16819592299,256.24748643034604,356.8432329273978,0.0033091660668659074,171.1445018154964,-18.626461935572745,21.737154233763018,-1.2518677305058513e+32,1235.520110498249,578.8942086312161,656.6259018670331,1239.2937254347457,1239.3358462161293,0.024217909443107373,11.08502079966041,18.629771101639612,338.2134618257582
1897,-526781.0879693817,-1196330.8956546818,18979.173031469363,256.2489872460009,356.94969128014185,0.003290881883832063,171.22659762257473,-18.650390664481378,21.714094882705815,-1.2523695738587853e+32,1235.349501117309,578.7670959290485,656.5824051882606,1239.157247232459,1239.1811870896602,0.024218018315257012,11.08067275404113,18.65368154636521,338.29600973377666
1898,-526789.0272558435,-1196336.9837123568,18989.177867015736,256.25049033198314,357.05594019040103,0.0032707518227025312,171.30893160506258,-18.674328889167217,21.69105902461913,-1.2528718530963735e+32,1235.1661100670494,578.6394570975164,656.5266529695331,1239.0108818178062,1239.0186554238696,0.024218646010777084,11.076323506343387,18.67759964098992,338.3783405494111
1899,-526796.9759764579,-1196343.059447265,18999.18270256211,256.25199574216214,357.1619660062562,0.003248695556515932,171.3915063276003,-18.698277235224932,21.668045956237307,-1.2533745997209244e+32,1234.9713559856189,578.5112651861242,656.4600907994949,1238.846746626584,1238.854504499794,0.02421988299561201,11.071978869229774,18.701525930781447,338.46044007547476
1900,-526804.9334018482,-1196349.1237760726,19009.187538108483,256.2535035162242,357.2677838143089,0.0032246417165404913,171.4743251654639,-18.722236485807912,21.645054620124014,-1.253877766939672e+32,1234.7667597513798,578.3825412355361,656.3842185158439,1238.7552581743562,1238.6954471948393,0.02422182528314881,11.067646078068698,18.72546112752445,338.5423226867845
1901,-526812.899484311,-1196355.1767279394,19019.19237365485,256.25501370388906,357.37339289981514,0.0031985114104981626,171.55739119659978,-18.746207364277332,21.62208415456592,-1.2543813511625775e+32,1234.5539199791472,578.2532812472876,656.3006387318597,1238.547323598232,1238.5434553036837,0.024224561363788314,11.063331887292785,18.74940587568783,338.6239870241273
1902,-526820.8741518647,-1196361.218364438,19029.197209201222,256.2565263558035,357.47879311699677,0.003170224186880724,171.6407075986681,-18.770190611084075,21.599133692655872,-1.254885347264678e+32,1234.3344868496335,578.1234833202616,656.2110035293721,1238.3961542688862,1238.3964829262943,0.024228176553742507,11.059042915799333,18.773360835270957,338.7054322817258
1903,-526828.8573083265,-1196367.2487798198,19039.2020447476,256.25804152360587,357.58398489426577,0.0031396980703446986,171.72427765312509,-18.794186984613322,21.576202362082633,-1.2553897485929824e+32,1234.1101381675178,577.9931478674687,656.1169903000497,1238.252030314613,1238.25194130665,0.024232752707930363,11.054785456128846,18.797326682683668,338.7866582115821
1904,-526836.8488334501,-1196373.268101193,19049.20688029397,256.25955925999085,357.68896923804687,0.0031068495980229056,171.80810474929154,-18.818197261999533,21.553289284966628,-1.2558945469771788e+32,1233.8825553860515,577.862277830954,656.020277555098,1238.121805840949,1238.1089145132332,0.02423836793181767,11.05056529914264,18.821304111597556,338.8676651264493
1905,-526844.8485831243,-1196379.276488614,19059.211715840345,256.26107961877466,357.7937477351821,0.0030715938566413417,171.8921923884163,-18.84222223991456,21.530393577738298,-1.256399732744235e+32,1233.6533902134263,577.7308781645796,655.9225120488467,1237.9719443229096,1237.969907523711,0.02424509629232948,11.046387574080224,18.8452938337712,338.94845390141086
1906,-526852.8568907435,-1196385.2734651228,19069.21655138672,256.2626026591718,357.89831061872513,0.0030338391030803485,171.97654376911794,-18.86626264619924,21.50751450911198,-1.2569053264209396e+32,1233.4241560210567,577.5989307393676,655.825225281689,1237.8506179168942,1237.8380847481342,0.02425300359488977,11.042256186095186,18.869296485302318,339.02901413342283
1907,-526860.8733426187,-1196391.2595501223,19079.22138693309,256.26412843495933,358.0026658605925,0.002993499685745193,172.0611627769271,-18.89031934957946,21.4846511167136,-1.2574113012866652e+32,1233.196252883081,577.4664455625395,655.7298073205417,1237.7573891163272,1237.713926605594,0.024262156497534545,11.038174704784621,18.893312849265204,339.1093530113273
1908,-526868.897399556,-1196397.2354365177,19089.22622247946,256.2656570008883,358.1068245248321,0.002950490028486179,172.14605353903823,-18.914393266423634,21.461802397265558,-1.25791762271562e+32,1232.9710015151065,577.3334414155244,655.6375600995827,1237.6153616770823,1237.5941180496814,0.024272617722061195,11.034145731877942,18.91734375645212,339.18948076838
1909,-526876.9288194857,-1196403.2014234064,19099.231058025838,256.2671884159355,358.2107906596659,0.0029047198999564024,172.23122005330848,-18.93848528089253,21.43896744186242,-1.2584242748883245e+32,1232.7496257123669,577.1999298142972,655.5496958980699,1237.4356074266727,1237.4730760826017,0.024284442334590282,11.030168439884704,18.941390000792484,339.26940065887345
1910,-526884.9673385663,-1196409.1578416089,19109.235893572208,256.26872274052647,358.3145688781878,0.002856097817154527,172.31666644920887,-18.962596300022174,21.416145336227515,-1.2589312406251403e+32,1232.5332384577125,577.0659272806851,655.4673111770276,1237.3846417644131,1237.3470213115927,0.024297679908931922,11.02623673052307,18.96545239783933,339.34911648034847
1911,-526893.0126717598,-1196415.1050531091,19119.24072911858,256.27026003659324,358.4181643500017,0.002804531084744581,172.40239699119024,-18.986727254168617,21.393335160993804,-1.2594385014244943e+32,1232.322828084396,576.9314553853757,655.3913726990205,1237.2929116666105,1237.2164866857559,0.02431237423270967,11.022344398864501,18.989531785253362,339.42863256474834
1912,-526901.064513461,-1196421.0434503842,19129.245564664958,256.27180036762906,358.52158279101616,0.002749925834456416,172.48841608185342,-19.01087909737766,21.370535992060983,-1.259946037504472e+32,1232.1192455766752,576.7965407870339,655.3227047896418,1237.0842265040685,1237.085962498386,0.024328563012460162,11.018486074372483,19.01362902321212,339.50795376780405
1913,-526909.1225381823,-1196426.9734556274,19139.250400211327,256.2733437987408,358.62483045145126,0.0026921870644786364,172.57472826494634,-19.035052807687283,21.3477469010189,-1.2604538278478716e+32,1231.9231930006865,576.6612152679156,655.2619777327707,1236.9020103557896,1236.9588401166282,0.024346277577572063,11.014657348467287,19.037744994751762,339.58708545669947
1914,-526917.186864402,-1196432.8948886844,19149.2552357577,256.27489039880936,358.72790283386513,0.002631212595534408,172.66133772866766,-19.05924927954275,21.324967109501674,-1.2609618794701988e+32,1231.7352117485848,576.5254982931217,655.209713455463,1236.749349165164,1236.833786628025,0.024365538273647788,11.010854485912988,19.061880492138286,339.66602234172683
1915,-526925.2566861922,-1196438.8088298957,19159.260071304077,256.27644023390627,358.8308179437395,0.0025669108087937103,172.74824975955903,-19.083469637508166,21.302195535352293,-1.2614701410687666e+32,1231.5556776827348,576.3894488053113,655.1662288774234,1236.7051200201538,1236.7063308818497,0.02438636671205205,11.007075674105343,19.08603654831696,339.74478139542254
1916,-526933.3315273452,-1196444.715915747,19169.26490685045,256.27799337389524,358.9335858810921,0.0024991848296787174,172.83546944772112,-19.107714955862996,21.27943120834357,-1.2619785821867901e+32,1231.3844996737553,576.2531143298847,655.1313853438708,1236.5975040623002,1236.5720908809824,0.024408774210045184,11.003320023862761,19.110214140692673,339.8233717403994
1917,-526941.4109872382,-1196450.6166827437,19179.26974239682,256.27954989089244,359.03621497435773,0.002427935628073868,172.9230019372069,-19.131986312303,21.256673187063235,-1.2624871771641087e+32,1231.2204370123318,576.116531448227,655.1039055641049,1236.4820748928325,1236.431939470109,0.024432763672775495,10.999587826850856,19.134414247931073,339.90180072642664
1918,-526949.4946499554,-1196456.511690974,19189.274577943197,256.2811098588443,359.1387139878821,0.0023530632348796356,173.01085252416044,-19.156284808649026,21.233920529290927,-1.2629958994032003e+32,1231.0620545994977,575.979738380811,655.0823162186866,1236.301923852546,1236.2911749182022,0.024458330123808374,10.995880652285402,19.158637871883904,339.9800761159982
1919,-526957.5820853012,-1196462.4015226206,19199.279413489567,256.2826733535574,359.2410921008555,0.0022744669393366,173.09902665943966,-19.180611570274174,21.211172293707207,-1.2635047214344e+32,1230.9079965561566,575.8427775314632,655.0652190246929,1236.125269252076,1236.1555070837264,0.02448546039637142,10.992201334204564,19.18288603721351,340.058206063642
1920,-526965.6728498585,-1196468.2867803602,19209.28424903594,256.28424045293133,359.34335958577185,0.0021920814756971065,173.18753024216386,-19.204967669559935,21.18842772505317,-1.2640136149839631e+32,1230.7570022012683,575.7056952382834,655.0513069629849,1235.9814533907859,1236.0279454651231,0.02451413282136997,10.98855401837518,19.207159751035633,340.1361998347362
1921,-526973.7664881006,-1196474.1680856629,19219.289084582317,256.2858112370586,359.4455286712436,0.002105925152563624,173.27636997686906,-19.22935402711634,21.165686485630147,-1.2645225510452834e+32,1230.6079198677949,575.5685415163533,655.0393783514414,1235.8809070745979,1235.9042160337963,0.024544316911850845,10.98494416818564,19.231459952268903,340.2140687189747
1922,-526981.8626480306,-1196480.045919245,19229.293920128683,256.2873857877695,359.547609306636,0.002016030171415788,173.36555263667015,-19.25377152695405,21.142948330388208,-1.265031507160594e+32,1230.4597186793164,575.4313655959347,655.0283530833815,1235.7772771937034,1235.7776181364934,0.02457597177779193,10.981378414586871,19.255787557125466,340.2918217495105
1923,-526989.9607360943,-1196485.921096119,19239.298755675056,256.2889641879429,359.6496174491389,0.0019224369519096497,173.45508540643254,-19.278221132312254,21.12021293547409,-1.2655404456918961e+32,1230.3114977865628,575.2942283809382,655.0172694056248,1235.680096109471,1235.644045261456,0.024609049577463127,10.977864764045457,19.280143569264162,340.3694738798747
1924,-526998.0601849364,-1196491.794396917,19249.30359122143,256.29054652206474,359.7515684688161,0.0018251901595509258,173.54497555086186,-19.302703814628916,21.09747998799297,-1.2660493306901798e+32,1230.1624938585544,575.1571922991557,655.0053015593991,1235.5277271495959,1235.5030263047204,0.024643492389062997,10.974410666388726,19.304529004788467,340.4470394640276
1925,-527006.1605023321,-1196497.6664997959,19259.3084267678,256.29213287616466,359.85347592669626,0.0017243378648136554,173.63523034284302,-19.327220538522756,21.074749202057596,-1.2665581309714561e+32,1230.0120864842575,575.0203193176003,654.991767166657,1235.3812378715259,1235.3583317577263,0.02467922940752908,10.971020616866827,19.32894487638757,340.52453105030867
1926,-527014.2611914539,-1196503.5380898751,19269.313262314176,256.2937233376312,359.9553535347273,0.0016199327654287106,173.72585716126176,-19.351772282454917,21.052020292725512,-1.267066815096017e+32,1229.8598012354723,574.8836736352454,654.9761276002271,1235.2530818528514,1235.2135125888103,0.024716164317585332,10.967697565150758,19.353392215220346,340.6019613195069
1927,-527022.3617555681,-1196509.4098524104,19279.31809786055,256.29531799517434,360.0572150340946,0.0015120321057174046,173.8168634819965,-19.376360036730194,21.029292977842402,-1.2675753516642508e+32,1229.7053106579026,574.7473212661304,654.9579893917719,1235.074189960317,1235.0693240145847,0.02475416362588821,10.96444315885936,19.377872068835913,340.6793429652587
1928,-527030.4617059635,-1196515.2824615045,19289.32293340692,256.29691693877885,360.1590739931073,0.001400697529653971,173.90825686396497,-19.40098480051384,21.00656698081804,-1.2680837098150848e+32,1229.548433130215,574.6113295063577,654.9371036238572,1234.9521673733002,1234.924678754663,0.02479307240735909,10.961257808781934,19.402385498043493,340.7566884950638
1929,-527038.5605672188,-1196521.156572504,19299.32776895329,256.2985202596484,360.26094367074904,0.0012859949658615827,174.0000449382005,-19.42564757953704,20.983842032412475,-1.2685918595563903e+32,1229.389129572193,574.4757664981661,654.9133630740272,1234.7747570856654,1234.7778079685645,0.024832735477946375,10.958140771531285,19.4269335745029,340.8340100962461
1930,-527046.6578781703,-1196527.0328203621,19309.33260449967,256.30012805014854,360.3628369870713,0.001167994578552456,174.09223540267251,-19.450349385031387,20.96111787105681,-1.269099771824719e+32,1229.2274974095435,574.340701182961,654.8867962265822,1234.6002216088618,1234.6290586684192,0.024872998402626977,10.95509025105848,19.45151737960994,340.9113196074614
1931,-527054.7530849641,-1196532.9119665695,19319.33744004604,256.30174040380496,360.4647691654497,0.0010467726076586125,174.18483616987524,-19.47509126373394,20.938394210543656,-1.2696074117675041e+32,1229.0637359739096,574.2062193464766,654.8575166274334,1234.4951856952698,1234.4808743251467,0.024913709360115572,10.952103610937801,19.4761380363416,340.9886311291081
1932,-527062.8457170605,-1196538.7946562378,19329.34227559241,256.3033574152094,360.566753367973,0.0009224083027162587,174.27785511760146,-19.499874246705502,20.91567079463634,-1.2701147498017588e+32,1228.8981479592276,574.0724223178457,654.8257256413816,1234.3469553357984,1234.3346703599475,0.024954717340194763,10.949177351902255,19.50079665500822,341.06595671296475
