,easting,northing,distance,ramco_2m_air_temperature_kelvin,ramco_total_precipitation_mm_water_equivalent,ramco_runoff_mm_water_equivalent,ramco_snowmelt_mm_water_equivalent,ramco_sublimation_mm_water_equivalent,bedmachine_ice_surface_elevation_masl,bedmachine_ice_thickness_m,bedmachine_bed_elevation_masl,arcticdem_10m_ice_surface_elevation_masl,arcticdem_32m_ice_surface_elevation_masl,promice_velocity_mperday
12,-508254.6201223845,-1191275.6821330152,120.09552363605499,254.74666275716064,187.24441469366747,1.0060248902202123e-06,96.87160212574496,4.390961155244391,1414.5474034005524,752.9136353934169,661.6337680071351,1435.791640493597,1435.7706962060927,0.004897581642490765
13,-508264.418672027,-1191273.645545445,130.1034839390596,254.74709848669974,187.29088635566126,1.0114698632248189e-06,96.8963432426586,4.385830290911521,1414.5029188685494,752.7826558052527,661.7202630632964,1435.6484456872513,1435.7385145515714,0.004906986731768939
14,-508274.2187361864,-1191271.6162579858,140.11144424206418,254.74753445596758,187.3373988864766,1.0168759447247133e-06,96.92112879952187,4.380694777604262,1414.4587402021143,752.6528278837549,661.8059123183589,1435.6418726100812,1435.7070692053371,0.004916863299922853
15,-508284.0201545344,-1191269.5935211107,150.11940454506873,254.74797058169355,187.38394893025787,1.0222451305794895e-06,96.94595625053948,4.375555615141475,1414.4143712624912,752.5242030308049,661.8901682316863,1435.717687179617,1435.6745813725838,0.004927218512652579
16,-508293.82273779967,-1191267.5764370137,160.12736484807334,254.74840677732396,187.43053212514886,1.027579828319416e-06,96.97082291055696,4.370413864471648,1414.3692865024143,752.3968309865095,661.9724555159052,1435.5869385458575,1435.6381906857505,0.004938058658610367
17,-508303.6263206597,-1191265.564216648,170.1353251510779,254.74884295842077,187.47714484119268,1.0328820547036337e-06,96.99572618217637,4.365270548639332,1414.322935288148,752.2707611396249,662.0521741485229,1435.5733603783021,1435.5964822942692,0.004949389410254726
18,-508313.4307167462,-1191263.5559622662,180.1432854540825,254.74927903809387,187.52378270696548,1.0381541099963491e-06,97.02066336457452,4.360126736832714,1414.274746397165,752.1460414681151,662.1287049290496,1435.43433522059,1435.5501786585546,0.0049612155866808555
19,-508323.2357455026,-1191261.5507989612,190.1512457570871,254.74971492976087,187.57044149796883,1.04339816818741e-06,97.04563176904188,4.354983493688443,1414.2241319725224,752.0227192179738,662.2014127545489,1435.5479159664385,1435.5021647104675,0.004973541286903562
20,-508333.0412288599,-1191259.5478597996,200.15920606009172,254.7501505468331,187.6171170343861,1.0486163230953592e-06,97.07062870541854,4.349841885057878,1414.1705617840942,751.9008268671777,662.2697349169164,1435.4251880711442,1435.4546818935241,0.004986369869122634
21,-508342.8469780814,-1191257.5462225792,210.16716636309627,254.75058580138315,187.6638047507995,1.0538107801032496e-06,97.095651427291,4.344703002731737,1414.114008615585,751.7802988438722,662.3337097717125,1435.3249034097869,1435.4085322178153,0.004999703869004339
22,-508352.65280959883,-1191255.5449885407,220.17512666610085,254.75102060579533,187.71050022739766,1.058983614089059e-06,97.1206971997426,4.339567933940269,1414.0547260883711,751.661027777112,662.3936983112592,1435.1964783454175,1435.361292195024,0.005013545081761933
23,-508362.45853535953,-1191253.543236397,230.18308696910546,254.75145487179478,187.7571988765746,1.0641369084260186e-06,97.14576325926923,4.334437779363369,1413.9930504675142,751.542905263612,662.4501452039013,1435.2341697337702,1435.309897695087,0.0050278944988336035
24,-508372.263968221,-1191251.5400500621,240.19104727211,254.75188851102698,187.8038961289632,1.0692726695971226e-06,97.17084683710526,4.329313642407052,1413.929393945127,751.4258222631083,662.5035716820186,1435.271522731763,1435.2523772912746,0.005042752330331923
25,-508382.06892037037,-1191249.5345122141,250.1990075751146,254.75232143491823,187.8505873879515,1.0743928457887785e-06,97.1959451530796,4.324196631798223,1413.864238976561,751.3096691700684,662.5545698064926,1435.2439312478007,1435.192095145074,0.005058117985901827
26,-508391.8731993177,-1191247.5256860615,260.2069678781192,254.7527535542855,187.89726790372598,1.0794993799364502e-06,97.22105539951605,4.319087868889295,1413.7981328808858,751.1943358242463,662.6037970566392,1435.0854130177447,1435.137994529272,0.005073990038001822
27,-508401.6766121332,-1191245.5126374713,270.21492818112375,254.75318477979795,187.94393292149024,1.084594141928443e-06,97.24617475941054,4.313988479071094,1413.7316826882063,751.0797117208435,662.6519709673627,1435.0998790777435,1435.0989319702808,0.005090366234767039
28,-508411.4789711181,-1191243.4944638258,280.2228884841284,254.75361502258687,187.9905778763875,1.0896788426896824e-06,97.27130043002983,4.3088995803549714,1413.665550227815,750.9656862476978,662.6998639801166,1435.1678851374782,1435.077236046426,0.005107243523066491
29,-508421.2800843324,-1191241.4702490915,290.23084878713286,254.75404419329038,188.03719808601844,1.094755166649023e-06,97.29642958401138,4.3038223012116825,1413.6004473572693,750.8521485553165,662.7482988019524,1435.0582508836042,1435.0597943925447,0.005124617972964855
30,-508431.07975909463,-1191239.4390821646,300.23880909013747,254.7544722024389,188.0837888734656,1.0998247160277536e-06,97.32155938411543,4.2987577733816105,1413.5371313620349,750.7389877394493,662.7981436225854,1435.0524628580577,1435.0323119751258,0.005142484782523242
31,-508440.8777984703,-1191237.4000412556,310.24676939314213,254.75489896011766,188.1303454586733,1.1048890550641841e-06,97.3466869691846,4.293707138206937,1413.4764004565345,750.6260928565113,662.8503076000227,1434.9262153962757,1434.9855009486769,0.005160838235441058
32,-508450.674005646,-1191235.3522163257,320.2547296961467,254.7553243764416,188.1768631098117,1.1099496429906159e-06,97.37180947220128,4.288671537729108,1413.4190894131175,750.5133531217728,662.9057362913451,1434.8308808751399,1434.9274905181853,0.0051796717093356105
33,-508460.46819326,-1191233.2947544996,330.2626899991513,254.7557483625334,188.2233374536973,1.1150077028122823e-06,97.39692405768358,4.283652096279836,1413.3660652869103,750.4006582064707,662.96540708044,1434.9300148474917,1434.868939033137,0.005198977718862486
