,easting,northing,distance,ramco_2m_air_temperature_kelvin,ramco_total_precipitation_mm_water_equivalent,ramco_runoff_mm_water_equivalent,ramco_snowmelt_mm_water_equivalent,ramco_sublimation_mm_water_equivalent,bedmachine_ice_surface_elevation_masl,bedmachine_ice_thickness_m,bedmachine_bed_elevation_masl,arcticdem_10m_ice_surface_elevation_masl,arcticdem_32m_ice_surface_elevation_masl,promice_velocity_mperday
2055,-528008.3237407381,-1197323.8347786616,20557.104104399856,256.56259135092193,374.3644079762722,0.00930565963027455,190.88355758552657,-23.071870081854872,1206.9211373730946,572.4360333649838,634.4851040081109,1215.5254256684336,1215.5159867403543,0.02550186923584716
2056,-528015.9037865126,-1197330.3625697284,20567.107561384968,256.56522825586364,374.4809748112122,0.010038359942940136,191.06501993340802,-23.104880918036294,1206.6573249389803,572.6569991159863,634.0003258229935,1215.2899698984322,1215.3460002989154,0.025533756572065965
2057,-528023.4854579015,-1197336.8884727238,20577.11101837008,256.56786982117535,374.59753401220206,0.01078318882882157,191.24698427950574,-23.137902687920825,1206.3888643618293,572.8828900477037,633.5059743141258,1215.1649366293389,1215.1796281664724,0.025568119066603525
2058,-528031.0682437429,-1197343.4130807824,20587.11447535518,256.57051583273085,374.7140958921654,0.011539403965772285,191.4294353906433,-23.170932998724215,1206.1163756469011,573.113392894139,633.0029827527625,1215.0224573501498,1215.013405378843,0.02560509719031493
2059,-528038.6516011928,-1197349.9370244837,20597.117932340294,256.57316607550274,374.83067144908983,0.012306251115306543,191.6123579172943,-23.20396945917751,1205.840373709937,573.3481692461202,632.4922044638167,1214.8613376752842,1214.8432912598666,0.025644823497467325
2060,-528046.2349124614,-1197356.461021863,20607.121389325406,256.5758203343668,374.94727329444294,0.013082960602547837,191.7957364677531,-23.237009694780788,1205.5612685094152,573.5868589598241,631.9744095495912,1214.685426461346,1214.6664428473018,0.025687422126447926
2061,-528053.8175541734,-1197362.9857974108,20617.124846310515,256.57847839289104,375.06391414751283,0.013868753998778698,191.97955548633405,-23.2700513240537,1205.2793685235347,573.829074715811,631.4502938077238,1214.4802289503607,1214.4819713892932,0.025733008761092926
2062,-528061.3988995005,-1197369.5120791683,20627.128303295623,256.581140033245,375.18060678118144,0.014662844999508737,192.16379924536437,-23.303091957143376,1204.9948879782055,574.0744015553302,630.9204864228757,1214.239336641177,1214.2919980251968,0.025781690335386045
2063,-528068.9782985324,-1197376.040621085,20637.13176028073,256.58380503650903,375.297364436869,0.015464438256521504,192.34845187451597,-23.336129202062025,1204.707957706401,574.3223983022643,630.3855594041366,1214.0649337353761,1214.0994452945142,0.02583356468740999
2064,-528076.5550802703,-1197382.5722002056,20647.13521726584,256.5864731825899,375.41420077179083,0.01627273017708492,192.53349735199168,-23.369160663369524,1204.4186395533368,574.5725973127244,629.8460422406124,1213.8783506981931,1213.9063091831852,0.02588872032109958
2065,-528084.1285546571,-1197389.1076137684,20657.138674250957,256.58914425011903,375.5311298046203,0.017086909759212454,192.71891949465564,-23.40218394066674,1204.1269443791023,574.8245042262448,629.3024401528577,1213.6603519389355,1213.7124453716235,0.025947236190296406
2066,-528091.6980146429,-1197395.6476762348,20667.142131236058,256.5918180163382,375.6481658598836,0.017906159459729558,192.90470194729332,-23.43519662693314,1203.8328536662818,575.0775977191986,628.7552559470836,1213.502324172575,1213.5151449048697,0.026009181504650012
2067,-528099.2627382805,-1197402.193216255,20677.14558822117,256.594494256971,375.7653235112065,0.018729656091767348,193.09082817104905,-23.468196306717243,1203.5363447425727,575.3313292606435,628.2050154819293,1213.2986841018321,1213.3110756252784,0.026074615556929973
2068,-528106.8219908489,-1197408.7450735841,20687.149045206283,256.59717274608414,375.88261752367754,0.019556571748375745,193.277281431206,-23.50118055420872,1203.2374196304215,575.5851228714843,627.6522967589374,1213.1093870421134,1213.1000322705415,0.02614358757137949
2069,-528114.3750269996,-1197415.3040959642,20697.152502191388,256.599853255938,376.000062795578,0.02038607474855428,193.46404478442568,-23.534146931212717,1202.9361375377116,575.8383748881113,627.0977626496003,1212.8692517211753,1212.8872684848086,0.026216136572779405
